"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"United Arab Emirates","ARE","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3019000000","3321000000","3651000000","3956000000","4472000000","6186000000","8827000000","11273000000","13288000000","10347000000","11818000000","13206000000","15072000000","16188000000","15848000000","16637099609.375","17127259765.625","17644699218.75","18004099609.375","18382000000","15085000000","","","",
"United Arab Emirates","ARE","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19313000","20894000","21805000","23092000","25282000","8084000","","","",
"United Arab Emirates","ARE","Urban population growth (annual %)","SP.URB.GROW","","6.70413008335415","6.60374972372108","6.43337504256512","6.23016924676331","6.04918389534644","5.89614792100078","5.72739508097751","11.6268968691051","17.0400926223453","16.2955989468889","14.4755273748042","13.0070782831486","11.8081785557041","10.8103986052591","9.94466855765732","12.3739658647469","14.3087802185964","13.2826272636029","12.3112912331637","11.2443976134668","8.11888880514081","5.70028738770215","5.52560535306458","5.28435253272037","5.02170281030846","6.03699906608439","6.86719242857124","6.43496906028332","6.04565676455215","5.68572314501225","5.35610607477067","5.04548217675343","4.74926972723095","4.45924005805946","4.21939554992374","5.7657779853046","7.08721424936449","6.73407799616124","6.40725065907511","6.11272936104507","5.83791948495437","5.57440090696271","5.32767996564432","5.09809234355025","7.43214450465337","13.9518324907705","18.5806846251198","17.8365567832908","13.8477396037629","6.35090085977911","1.49434517646557","1.42676178340442","1.3709817063756","1.31898690128519","1.26155937378637","1.20295123638322","1.14841080350245","1.1066339467655","1.08720440281233","1.11567075335732","1.12274940466998","1.08718897544759","1.06826621651544",
"United Arab Emirates","ARE","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6","","","87","59","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","",
"United Arab Emirates","ARE","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","39.2344820349857","38.9122169891619","38.6520416182486","38.4316522935429","38.2347781373824","38.0593450980166","37.9104592102307","37.790746274895","36.4965212424268","34.3621797276328","32.7216489311738","31.5895191182916","30.7930310320923","30.2224456794989","29.8045552946916","29.4830270485136","29.2461293731286","29.1628764353954","29.2265200917501","29.3694108219257","29.5568848811891","30.1811521750986","31.1532414955268","32.0335301703659","32.8268610924911","33.5153268925204","33.7158038724121","33.5255398630251","33.3598229118224","33.2147959639253","33.086265249446","32.9697572624345","32.8607793761645","32.7575334505173","32.6576282597346","32.5535705188358","32.3776059329857","32.1590579286622","31.9744071643508","31.8180130638182","31.6836486549612","31.5668933859611","31.4652051446821","31.3747183319641","31.2913328920986","30.9642645993581","30.0241031044586","28.8037511000193","27.8159052811795","27.2054278909457","27.1969144179912","27.5748976263541","27.9354028848805","28.2811388270385","28.6123927124539","28.927601400442","29.2253072875454","29.5073186847893","29.7788585747156","30.0471891213492","30.277091624908","30.4651769940562","30.6465995751144","30.8219476758695",
"United Arab Emirates","ARE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2066.50634765625","2490.70239257812","","2516.42529296875","2536.50708007812","2612.33276367188","2666.01538085938","","",
"United Arab Emirates","ARE","Age dependency ratio (% of working-age population)","SP.POP.DPND","69.1000342192312","66.7214588112864","64.7623896057903","63.1949858118432","61.9795596405789","61.108124142534","60.5844104423112","60.3733588048496","58.5035881527878","54.7176727166098","50.8944842667963","47.659397555247","45.1032891281998","43.1689736680836","41.8172174128622","41.0072502504113","40.0407231668305","39.1675083329888","38.9891740370209","39.333282208589","39.941072968777","41.254623727151","43.0370460187808","44.5575918982374","45.867142955892","46.9235783025258","47.7281962767605","47.8549474221465","47.1029041727826","45.839420692327","44.3311576495931","42.7609884739642","41.2373060535842","39.7926077202443","38.3926422728237","36.9774543228024","35.9711709311999","34.9695594412915","33.4107608048316","31.6677017089036","29.9922171328648","28.5388199220029","27.3629132633694","26.4347915461344","25.6772318240656","24.6528219598973","22.5096840825942","19.8062698219376","17.6434396391589","16.3029050388911","16.1720159473084","16.7166982554163","17.0829420420473","17.3157572883286","17.4758844709474","17.6357466854298","17.8641682045739","18.2093561711013","18.6930269395725","19.3078436050447","19.8968328056032","20.3390385875641","20.5707062554404","20.6010187041214",
"United Arab Emirates","ARE","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.310815644387434","0.292601365473039","0.273176179475108","0.255000439655931","0.239467588625045","0.223872624836856","0.209585329909371","0.197781986302233","0.184322963323417","0.173550015189386","0.170035802259831","0.17205313917423","0.180079654865741","0.193118803766953","0.211102423768569","0.235917376724037","0.238175232537268","0.216787609055351","0.194335578501484","0.171823983666981","0.15329092517723","0.148802355842022","0.153290204787007","0.155682870604292","0.156796437148012","0.157929568972755","0.156443564242528","0.152399225832934","0.148350100890546","0.143981261544928","0.139603071110265","0.135749967501718","0.133056873455558","0.131672989445091","0.131087294510624","0.130509813667926","0.127403765323012","0.122464261128265","0.11808573784463","0.114513422123652","0.111414637416414","0.108066855499871","0.103500858826234","0.0974403564712146","0.0905505762963776","0.0828986511543553","0.0688430502430291","0.049568437688946","0.0326281865507646","0.0207366147429167","0.0203158190837849","0.0316636048317711","0.0491482294746688","0.0709048110280441","0.0933689053088375","0.111274960632853","0.12082011266071","0.124513403200274","0.127221547159223","0.132863880438492","0.137204546737379","0.143012086694225","0.155297763626678","0.1703858527567",
"United Arab Emirates","ARE","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","2.30427352989672","2.18748226749135","2.08124128897919","1.98367583507689","1.88801945488807","1.79980609505945","1.71635371406342","1.63450511615514","1.56989252346294","1.54761599222935","1.56079903517291","1.58745823815067","1.6191411899783","1.66177476412424","1.7244445889923","1.82372274997516","1.79386398383528","1.63985564347163","1.49484961778073","1.35213602487309","1.22361011332298","1.17017215364758","1.173004205998","1.17136666447151","1.16465220370541","1.15647538140528","1.13287453679195","1.09885786552396","1.07214458316493","1.05115441422069","1.03510167478751","1.02398272043163","1.01784729549846","1.01552478225904","1.01430899810393","1.00998833807144","0.989044732551157","0.957533332957045","0.931403258328113","0.911732868710015","0.897588123100766","0.885820802082104","0.872441229621583","0.854332947942319","0.8292433975678","0.773185009507723","0.630644763081592","0.433596634145145","0.268190673080177","0.171770442922267","0.175989189050258","0.247725856116559","0.331091759757493","0.428292426256285","0.541775268911334","0.673961878451242","0.827883285156327","1.00780791715488","1.21968197635722","1.47102198876923","1.65397566501915","1.75841387177742","1.82894979133056","1.86556589870767",
"United Arab Emirates","ARE","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","3.02202525358651","2.87458986511119","2.72919219039178","2.58949287371561","2.44209227264097","2.29492335137423","2.15565833212892","2.02120747100217","2.00577293136626","2.13384505779882","2.28730193718378","2.42074795552697","2.5235470361358","2.60855555264134","2.69871202485243","2.82724441198684","2.76273083068427","2.51478967015215","2.28158289460825","2.05598439318382","1.85723031958108","1.75170984830461","1.71442078688822","1.68058854021494","1.64895549077498","1.62515640021585","1.59344970096944","1.5536646972592","1.5209903974462","1.49254985247565","1.46694035768054","1.44459370377334","1.42771889964194","1.41742500437668","1.41295694800247","1.41118281768336","1.38561003997044","1.33837074211381","1.29414479111406","1.25458674987964","1.21908502614562","1.18504231999215","1.15097298521783","1.11667150734564","1.08253369063001","1.01880123945978","0.86567990171783","0.651508451490243","0.458418393526843","0.326062012487853","0.351463945413087","0.502092421798233","0.666654548429022","0.847998432400821","1.04873986275486","1.27102947940923","1.51713782350383","1.78932667516502","2.08969047943146","2.41989794222507","2.62498530808392","2.7002137143448","2.75844776247332","2.80450123402623",
"United Arab Emirates","ARE","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","1.17974271371659","1.14486089823975","1.10365366296957","1.05465699078792","0.994108803494561","0.928467587238332","0.870551275602503","0.827241004278978","0.787059053390989","0.760973203516719","0.770147497332283","0.8271703941311","0.927281331190054","1.04706094277679","1.15527176903252","1.21612276054647","1.09721691665478","0.886023240510424","0.748828064338676","0.680360635553928","0.650681479656404","0.625477619110232","0.599106625930235","0.586173649113755","0.589977885785515","0.603043455980881","0.611393364656286","0.616947194837613","0.627892136241453","0.641272316364352","0.652555876620772","0.657690950621181","0.655677245761429","0.64913412551175","0.641824051649414","0.638173191548203","0.656332007372347","0.69251486519672","0.724416874610459","0.744656849178697","0.749937153295681","0.740413429226363","0.721193181190752","0.699583547558823","0.680250042778724","0.634665306000915","0.474244020900867","0.231710023802417","0.0715401733060203","0.0182874082772179","0.0218704772201287","0.0557273004438138","0.0989050065935336","0.154881725740733","0.230723213076181","0.334897867905797","0.471922637425613","0.643904572627435","0.853882418965304","1.10097856657231","1.31619536401674","1.48819793253632","1.61964181861722","1.71784026837044",
